ASSETID,TEXT,language,municipio,distrito,barrio,habitaciones,baños,rooms_detected,area_detected,caracteristicas_detected,ubicacion_detected,precio_detected,caracteristicas,precio,area
A16209036080867536695,"\""+++ Junto el mercado central de Valencia en pleno centro de valencia +++

Abrimos todos los dias de la semana

Piso en edificio en buen estado, este esta situado en una 1ª altura con ascensor, exterior a la calle con mucha luz, consta de una superficie de 75m² muy bien repartidos en 2 habitaciones, salon comedor con aire acondicionado, cocina reformada con galeria, baño completo reformado, suelo de gres, ventanas de aluminio, techos de talla, amueblado y con amplio balcon.

Vive en el centro de valencia por tan solo 243.000€

Zona centro de valencia

Casco antiguo, zona excelente de valencia. 

Vivienda ubicada en centro de valencia, junto al metro y el bus de la emt. 

Barrio de valencia capital completamente consolidado con excelentes servicios (farmacias, centro de salud, colegios ), condiciones hipotecarias muy interesantes. 

Excelente ocasion

++++ Ven a verlo sin compromiso ++++

",es,València,Ciutat Vella,El Mercat,2.0,1.0,"['2 habitaciones', 'salon comedor', 'cocina', 'baño']",['75m²'],"['ascensor', 'exterior', 'aire acondicionado']","['mercado', 'centro de salud']",[],"['ascensor', 'aire acondicionado']",,75.0
A11809502951030829014,Calefacción y agua caliente central.,es,Madrid,Moratalaz,Marroquina,,,[],[],[],[],[],[],,
A7136734262901593244,"Piso el en distrito de Chamartín, barrio de Hispanoamérica - Bernabeu. Este impresionante piso de 167 metros cuadrados está ubicado en una de las zonas más exclusivas y elegantes de Madrid. El piso, que está dotado de las más excelentes calidades, consta de 3 dormitorios, el principal con baño en suite. Cuenta además con otro baño completo y un práctico aseo junto a la cocina. El salón es muy acogedor, de gran tamaño y luminosidad y da cabida a diferentes ambientes. Dispone también de un bonito comedor, junto al salón, como estancia independiente. La cocina, en office, es muy luminosa y funcional. Tiene una gran terraza cubierta con zona de tendero y perfecta para su disfrute. En el precio se incluye además una plaza de garaje y trastero. La finca posee unas lujosas zonas comunes ubicadas en la azotea del edificio: 3 piscina de agua salada, sauna, zona de barbacoa y jardín. La zona es muy tranquila y está muy bien comunicada: muy próxima a la M30, con metro (Alfonso XIII y Avda. de La Paz) y paradas de autobús muy cercanas. Dispone de todos los servicios a mano: colegios, parques infantiles, supermercados, centros comerciales, oficinas bancarias, restaurantes,...",es,Madrid,Chamartín,Bernabéu-Hispanoamérica,3.0,1.0,"['3 dormitorios', 'baño en suite', 'baño', 'aseo', 'cocina', 'comedor', 'office']",['167 metros cuadrados'],"['terraza', 'piscina', 'barbacoa']",[],[],"['terraza', 'piscina']",,167.0
A5724786003277604556,"\""Espectacular vivienda con plaza de garaje junto a la avenida ausias march de valencia.

Ubicada en una planta 12 con vista encantadoras sobre la ciudad de valencia, con 4 habitaciones, 2 cuartos de baño completos con bañera y plato de ducha respectivamente y una amplia cocina con armarios y galeria. Completan las ofertas los armarios empotrados y el aparato de aire acondicionado.

La vivienda se acompaña con una plaza de garaje.

El piso y la plaza de garaje se venden conjuntamente por el precio de:

+++++++ 130.000 € ++++++

aprovecha esta oportunidad de vivir por todo lo alto y llama ya.

Por tu comodidad trabajamos todos los fines de semana.

",es,València,Quatre Carreres,Na Rovella,4.0,1.0,"['4 habitaciones', 'baño', 'cocina']",[],"['bañera', 'plato de ducha', 'armarios empotrados', 'aire acondicionado']",['avenida'],[],"['armario empotrado', 'aire acondicionado']",,
A16034275100964079793,"Esplendido piso ubicado en una de las mejores y mas privilegiadas zonas del barrio de Horta, con vistas inigualables de la ciudad, el piso cuenta con 70m2 útiles, tres habitaciones dobles, luminosas y exteriores, el salón tiene vistas despejadas a un tranquilo parque interior rodeado de arboles y zona de juegos infantiles. 
La finca esta en excelente estado, con doble ascensor, parking abierto, publico y espacioso enfrente.
Ideal para familias que busquen tranquilidad y confort.",es,Barcelona,Horta Guinardó,La Vall d'Hebron - La Clota,3.0,,['tres habitaciones'],[],"['interior', 'ascensor']",['parque'],[],['ascensor'],,
A3675883863834438238,"OPORTUNIDAD

VILLA GESTIONES INMOBILIARIAS vende piso de 90m2 distribuido en 3 dormitorios, 2 baños completos, cocina, salón independiente y terraza. 

Calidades: Calefacción individual a gas natural, suelos de tarima y ventanas climalit. 

Cerca del Paseo Féderico García Lorca y metro de villa de vallecas, y línea de a menos de 50mts.",es,Madrid,Villa de Vallecas,Casco Histórico de Vallecas,3.0,2.0,"['3 dormitorios', '2 baños', 'cocina']",[],"['terraza', 'climalit']",[],[],['terraza'],,
A13388211797139382566,"Sant Gervasi – Galvany / Balmes-La Forja. Piso a estrenar de 111 m2 con terraza, ubicado en la 4ª planta de una edificio de 1967. La vivienda, muy luminosa, distribuye 99,45 m2 útiles en 3 dormitorios dobles, 2 de ellos exteriores de 16 y 13 m2 y otro orientado a patio de luces de 13 m2, 2 baños con ducha, salón comedor con cocina americana con península de 31 m2 y galería 5,50 m2 acogedora y resguardada y orientada a Suroeste con sol desde el mediodía hasta la última de hora de la tarde. Cerramientos exteriores e interiores acabados el aluminio lacado blanco con doble cristal y cámara de aislamiento acústico y de temperatura, suelos laminados, gres cerámico en los baños, armarios en los dormitorios, armario equipado con lavadora y secadora y termo eléctrico para el agua caliente sanitaria, luces encastadas e iluminación indirecta leds, equipamiento completo de electrodomésticos integrados en cocina: placa de inducción de 4 fuegos, horno, micro-ondas y frigorífico combi de Bosch, lavavajillas, extractor encastado en el techo, encimeras de Silestone, climatización frio-calor por conductos en todas las estancias. La finca dispone de dos ascensores y servicio de conserjería y plantas de garaje. Excelente comunicación en transporte público: FGC estaciones de Plaça Molina, Gràcia y Sant Gervasi, diferentes líneas de autobús. Comercio de proximidad, todos los servicios y escuelas desde parvularios hasta bachillerato y otros centros de estudios culturales y técnicos. El precio no incluye impuestos ni gastos de la compra venta.",es,Barcelona,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,3.0,2.0,"['3 dormitorios', '2 baños', 'comedor', 'cocina']","['111 m2', '13 m2', '31 m2', '5,50 m2']",['terraza'],['Comercio'],[],['terraza'],,550.0
A4230530611191704915,"Piso en venta en una de las mejores zonas del distrito de Chamberí. Vivienda totalmente reformado a estrenar. Vivienda de 105 m2, exterior, reformado con materiales de primera calidad, muy luminoso.

La vivienda se distribuye en 3 dormitorios con armarios empotrados lacados en blanco, el dormitorio principal en suite con cuarto de baño y vestidor, 2 cuartos de baño, salón comedor, cocina amueblada e independiente, con placa de inducción y horno, iluminación LED bajo consumo en toda la vivienda, .

Edificio representativo, cuenta con ascensor, portero, calefacción central y agua caliente por calentador individual. Pre-instalación de aire acondicionado.

Buena comunicación de transporte público, a tan solo 250 metros de la estación de metro de Islas Filipinas (Líneas 7), existen varias líneas de autobuses diurnos y nocturnos. Cercano a supermercados, colegios, hospitales, centros médicos, parques y zonas de ocio y restauración.

PARA MAS INFORMACIÓN CONTACTE CON NUESTRO DEPARTAMENTO COMERCIAL. NO DUDE Y VISITE LA VIVIENDA SIN COMPROMISO.

SalesLine, empresa de servicios personalizados con experiencia de más de 22 años y conocimiento profundo del sector en Madrid, contamos con un equipo de profesionales para su asesoramiento personal. No dude en contactar con nosotros.",es,Madrid,Chamberí,Gaztambide,3.0,1.0,"['3 dormitorios', 'dormitorio', 'suite', 'cuarto de baño', 'vestidor', 'baño', 'comedor', 'cocina']",['105 m2'],"['exterior', 'armarios empotrados', 'ascensor', 'aire acondicionado']",[],[],"['armario empotrado', 'ascensor', 'aire acondicionado']",,105.0
A8178122136399070988,"CLIVENTA - NO COBRAMOS AL COMPRADOR. Magnífico piso de 71 metros cuadrados en venta en Barcelona. El inmueble se encuentra distribuido en cuatro habitaciones y un baño completo con plato de ducha. Dispone de amplia cocina independiente y equipada, un acogedor salón comedor con acceso a terraza cerrada, pasillo distribuidor y un bonito hall de entrada. El inmueble se encuentra en perfecto estado, es amplio, luminoso y exterior a gran patio de manzana por lo que tiene luz natural y mucha tranquilidad. Tiene calefacción, armarios empotrados, espacio de almacenaje, altillo de aproximadamente 3 metros con acceso desde todas las habitaciones, ventanas de aluminio y buenos acabados.

Se encuentra situado en la 3ª planta de una característica y bonita finca regia con ascensor, habilitada para personas con discapacidad física, plaza de parking opcional (a consultar). Ubicado en una zona inmejorable de Barcelona, Avinguda del Paral·lel, rodeado de todos los servicios principales como colegios, centro comercial, supermercados, centros de salud etc. El acceso a transporte público es fácil y rápido, tiene diversas paradas de autobús y metro así mismo como la estación de tren a pocos minutos andando del inmueble.

",es,Barcelona,Sants-Montjuïc,El Poble Sec - Parc de Montjuïc,4.0,1.0,"['cuatro habitaciones', 'baño', 'cocina', 'comedor', 'pasillo', 'hall de entrada']",['71 metros cuadrados'],"['plato de ducha', 'terraza', 'exterior', 'armarios empotrados', 'ascensor']",['centro comercial'],[],"['terraza', 'armario empotrado', 'ascensor']",,71.0
A10915025937512204086,"NO COBRAMOS COMISIONES AL COMPRADOR. Piso muy luminoso en calle muy tranquila y muy bien comunicado. Muchas posibilidades de reforma. Tres dormitorios, cocina, despensa, salón y un baño con ducha. Tiene un patio de uso exclusivo para esta vivienda.
Doble acristalamiento, calefacción y agua caliente individual por gas natural.
El edificio tiene pasada la ITE favorablemente. Pocos gastos de Comunidad.",es,Madrid,Carabanchel,Vista Alegre,3.0,1.0,"['Tres dormitorios', 'cocina', 'despensa', 'baño']",[],['acristalamiento'],[],[],[],,
A14697614143841337895,"Gilmar Consulting Inmobiliario ZONA CENTRO, vende acogedor apartamento en una de las mejores fincas del barrio de Letras.
Está ubicado en esas áreas donde la demanda es muy superior a la oferta, ya que el barrio tiene ese sabor especial de aquellas nuevas zonas que están en alza. La zona dispone de todos esos ingredientes que ofrecen los entornos más vanguardistas sin perder el toque bohemio. En las proximidades están aterrizando todas las nuevas tendencias en cuanto a comercio, hostelería, mobiliario, moda, gourmet, etc.
Esta en zona totalmente peatonal del centro de Madrid, que al viandante le hacen sentir en un pueblo. 
El apartamento que ofrecemos es una vivienda prácticamente a estrenar en una segunda planta con ascensor. Distribuida con salón y dormitorio con su propio balcón a fachada, con excelentes vistas y profundidad, baño, cocina y hall de entrada. Es muy muy luminosa por la entradas de luz por los balcones, y la altura de techos de que le da un volumen importante a la vivienda. 
Tiene 45m2 construidos aproximadamente, suelos de tarima de madera, paredes pintadas en liso, calefacción y aire acondicionado por splits, puerta blindada, etc.
Edificio en perfecto estado con gastos de comunidad muy bajos. Zona muy bien comunidad tanto por Bus, Metro y taxi. Estación de Atocha Ave a cinco minutos.
Es sin duda, una oportunidad única de invertir en una vivienda impecable en una de las mejores zonas del centro de Madrid.
En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles de Madrid, con equipos especializados en cada zona para proporcionarles la mejor opción a su necesidad, con todas las excelencias y cuidando al máximo los detalles.",es,Madrid,Centro,Huertas-Cortes,1.0,1.0,"['dormitorio', 'baño', 'cocina', 'hall de entrada']",[],"['ascensor', 'aire acondicionado', 'puerta blindada']",['comercio'],[],"['ascensor', 'aire acondicionado']",,
A9364815987470950811,"MORADA DIPLOMÁTICOS

Promoción exclusiva en zona Diplomáticos de Aravaca, en un entorno privilegiado, cercano al pueblo y colegios de prestigio. La urbanización dispone de jardines y piscina comunitaria.
Compuesta de cinco viviendas, un ático, dos primeras plantas y dos bajos.
Diseñadas con exclusividad, máximas calidades, amplios espacios y posibilidad de personalizar las viviendas a tu gusto y necesidades.
Distribución:

240m² de superficie construida de viviendas mas 19m² de terraza.

PLANTA PRINCIPAL: Hall de entrada, aseo de cortesía, armario gabanero, amplio salón con comedor independiente y con salida a la terraza, cocina-office totalmente equipada, con electrodomésticos de alta gama, dormitorio y baño de servicio, tendedero. En la zona dormitorios: dormitorio principal con baño en suite y vestidor, dos dormitorios con vestidor que comparten un baño completo.

Garaje para dos coches.
Trastero.

Entre el Monte del Pardo y la Casa de Campo, y a tan solo 9 kilómetros del centro de Madrid, Aravaca es un lugar privilegiado: ofrece todo lo que un ciudadano necesita en una gran urbe, y además está perfectamente comunicada con la capital gracias a la autopista A-6, la M-500, la M-503 (carretera de Castilla), M-30 y M-40.
Cuenta con múltiples instalaciones deportivas, tiendas, restaurantes, academias, institutos, así como con los colegios más prestigiosos de Madrid. Es un área con mucho encanto donde sus 23.000 habitantes disfrutan de las ventajas de vivir en una gran ciudad, y a su vez de la tranquilidad de estar en un pueblo donde pasear, ir de compras caminando, e incluso ir en bici hasta el centro de Madrid o Ciudad Universitaria a través de la Casa de Campo.",es,Madrid,Moncloa,Aravaca,2.0,1.0,"['Hall de entrada', 'aseo', 'comedor', 'dormitorio', 'baño', 'baño en suite', 'vestidor', 'dos dormitorios']","['240m²', '19m²']","['piscina', 'terraza']",[],[],"['piscina', 'terraza']",,240.0
